item_id,transaction_id,product_id,quantity,unit_price,discount_percentage,line_total
ITEM25807,TXN08590,PROD0059,3,565.34,0,1696.02
ITEM25808,TXN08591,PROD0168,3,426.12,15,1086.61
ITEM25809,TXN08591,PROD0037,2,875.76,0,1751.52
ITEM25810,TXN08591,PROD0426,2,496.07,5,942.53
ITEM25811,TXN08592,PROD0500,3,580.57,5,1654.62
ITEM25812,TXN08592,PROD0163,3,49.58,0,148.74
ITEM25813,TXN08592,PROD0097,2,242.67,15,412.54
ITEM25814,TXN08592,PROD0152,2,218.83,0,437.66
ITEM25815,TXN08592,PROD0222,3,620.13,0,1860.39
ITEM25816,TXN08593,PROD0240,3,254.16,10,686.23
ITEM25817,TXN08593,PROD0445,3,482.97,0,1448.91
ITEM25818,TXN08593,PROD0272,2,803.03,15,1365.15
ITEM25819,TXN08593,PROD0288,1,448.8,0,448.8
ITEM25820,TXN08594,PROD0159,2,755.69,10,1360.24
ITEM25821,TXN08594,PROD0382,2,287.94,15,489.5
ITEM25822,TXN08594,PROD0222,2,620.13,10,1116.23
ITEM25823,TXN08594,PROD0192,1,458.04,15,389.33
ITEM25824,TXN08595,PROD0310,1,23.3,5,22.13
ITEM25825,TXN08595,PROD0100,1,662.62,10,596.36
ITEM25826,TXN08595,PROD0232,2,996.07,15,1693.32
ITEM25827,TXN08596,PROD0351,1,113.58,15,96.54
ITEM25828,TXN08597,PROD0164,1,518.71,0,518.71
ITEM25829,TXN08598,PROD0282,1,102.74,10,92.47
ITEM25830,TXN08599,PROD0295,3,909.25,0,2727.75
ITEM25831,TXN08599,PROD0298,3,709.14,0,2127.42
ITEM25832,TXN08600,PROD0331,2,933.46,0,1866.92
ITEM25833,TXN08600,PROD0133,3,13.83,0,41.49
ITEM25834,TXN08600,PROD0496,3,567.33,0,1701.99
ITEM25835,TXN08600,PROD0162,1,232.83,15,197.91
ITEM25836,TXN08601,PROD0084,2,566.55,0,1133.1
ITEM25837,TXN08602,PROD0318,1,998.36,10,898.52
ITEM25838,TXN08602,PROD0358,1,662.42,5,629.3
ITEM25839,TXN08602,PROD0444,1,767.83,0,767.83
ITEM25840,TXN08603,PROD0397,2,742.04,5,1409.88
ITEM25841,TXN08603,PROD0180,3,775.03,15,1976.33
ITEM25842,TXN08603,PROD0015,3,227.2,5,647.52
ITEM25843,TXN08603,PROD0186,2,620.38,0,1240.76
ITEM25844,TXN08604,PROD0113,3,284.22,0,852.66
ITEM25845,TXN08604,PROD0252,1,411.68,15,349.93
ITEM25846,TXN08604,PROD0020,2,759.91,5,1443.83
ITEM25847,TXN08604,PROD0293,2,813.28,15,1382.58
ITEM25848,TXN08604,PROD0071,3,701.14,10,1893.08
ITEM25849,TXN08605,PROD0245,1,936.63,15,796.14
ITEM25850,TXN08605,PROD0385,3,319.77,5,911.34
ITEM25851,TXN08605,PROD0286,3,952.3,10,2571.21
ITEM25852,TXN08605,PROD0429,2,748.08,5,1421.35
ITEM25853,TXN08605,PROD0064,1,799.27,0,799.27
ITEM25854,TXN08606,PROD0319,1,234.95,10,211.45
ITEM25855,TXN08607,PROD0282,2,102.74,10,184.93
ITEM25856,TXN08607,PROD0369,3,113.81,15,290.22
ITEM25857,TXN08607,PROD0310,3,23.3,0,69.9
ITEM25858,TXN08607,PROD0396,3,321.65,5,916.7
ITEM25859,TXN08608,PROD0441,2,488.36,5,927.88
ITEM25860,TXN08608,PROD0202,1,994.96,15,845.72
ITEM25861,TXN08608,PROD0220,1,362.33,5,344.21
ITEM25862,TXN08608,PROD0208,2,956.04,15,1625.27
ITEM25863,TXN08609,PROD0398,2,266.54,10,479.77
ITEM25864,TXN08610,PROD0090,2,118.13,0,236.26
ITEM25865,TXN08610,PROD0082,3,483.35,5,1377.55
ITEM25866,TXN08611,PROD0164,3,518.71,0,1556.13
ITEM25867,TXN08612,PROD0107,3,712.19,0,2136.57
ITEM25868,TXN08613,PROD0301,3,520.28,5,1482.8
ITEM25869,TXN08613,PROD0499,1,642.02,10,577.82
ITEM25870,TXN08613,PROD0099,1,328.23,5,311.82
ITEM25871,TXN08614,PROD0496,3,567.33,10,1531.79
ITEM25872,TXN08614,PROD0396,2,321.65,5,611.13
ITEM25873,TXN08614,PROD0338,2,154.6,10,278.28
ITEM25874,TXN08614,PROD0291,2,271.95,0,543.9
ITEM25875,TXN08615,PROD0181,2,632.59,0,1265.18
ITEM25876,TXN08616,PROD0385,3,319.77,10,863.38
ITEM25877,TXN08616,PROD0494,3,624.18,5,1778.91
ITEM25878,TXN08616,PROD0285,1,746.44,10,671.8
ITEM25879,TXN08616,PROD0270,3,747.82,5,2131.29
ITEM25880,TXN08617,PROD0314,3,103.71,5,295.57
ITEM25881,TXN08617,PROD0291,2,271.95,0,543.9
ITEM25882,TXN08618,PROD0493,2,868.66,5,1650.45
ITEM25883,TXN08618,PROD0356,2,417.52,10,751.54
ITEM25884,TXN08618,PROD0132,2,881.5,5,1674.85
ITEM25885,TXN08618,PROD0329,1,137.43,15,116.82
ITEM25886,TXN08619,PROD0417,3,430.73,0,1292.19
ITEM25887,TXN08619,PROD0277,3,592.97,15,1512.07
ITEM25888,TXN08619,PROD0122,1,264.71,0,264.71
ITEM25889,TXN08620,PROD0322,2,906.19,15,1540.52
ITEM25890,TXN08620,PROD0408,2,213.12,0,426.24
ITEM25891,TXN08620,PROD0210,1,743.11,15,631.64
ITEM25892,TXN08620,PROD0474,3,416.08,0,1248.24
ITEM25893,TXN08620,PROD0038,2,961.65,0,1923.3
ITEM25894,TXN08621,PROD0027,3,762.77,0,2288.31
ITEM25895,TXN08621,PROD0434,2,526.52,5,1000.39
ITEM25896,TXN08621,PROD0356,3,417.52,5,1189.93
ITEM25897,TXN08621,PROD0031,3,968.16,15,2468.81
ITEM25898,TXN08621,PROD0266,1,344.93,5,327.68
ITEM25899,TXN08622,PROD0342,1,712.32,5,676.7
ITEM25900,TXN08622,PROD0292,2,608.53,15,1034.5
ITEM25901,TXN08622,PROD0344,1,677.33,10,609.6
ITEM25902,TXN08622,PROD0386,1,385.56,10,347.0
ITEM25903,TXN08622,PROD0206,1,108.86,0,108.86
ITEM25904,TXN08623,PROD0315,3,984.29,0,2952.87
ITEM25905,TXN08623,PROD0477,1,720.36,10,648.32
ITEM25906,TXN08623,PROD0007,2,890.49,0,1780.98
ITEM25907,TXN08623,PROD0003,1,768.81,5,730.37
ITEM25908,TXN08624,PROD0483,2,278.51,0,557.02
ITEM25909,TXN08624,PROD0118,2,443.64,5,842.92
ITEM25910,TXN08624,PROD0084,2,566.55,0,1133.1
ITEM25911,TXN08624,PROD0491,2,140.28,0,280.56
ITEM25912,TXN08625,PROD0454,1,945.44,15,803.62
ITEM25913,TXN08625,PROD0263,2,580.62,15,987.05
ITEM25914,TXN08625,PROD0406,2,736.68,5,1399.69
ITEM25915,TXN08626,PROD0336,3,355.95,5,1014.46
ITEM25916,TXN08626,PROD0052,2,527.52,10,949.54
ITEM25917,TXN08626,PROD0460,2,300.07,10,540.13
ITEM25918,TXN08627,PROD0344,1,677.33,15,575.73
ITEM25919,TXN08627,PROD0199,3,179.46,15,457.62
ITEM25920,TXN08627,PROD0161,3,462.24,15,1178.71
ITEM25921,TXN08628,PROD0051,2,575.22,10,1035.4
ITEM25922,TXN08629,PROD0329,2,137.43,15,233.63
ITEM25923,TXN08629,PROD0234,1,969.77,0,969.77
ITEM25924,TXN08629,PROD0194,1,310.28,0,310.28
ITEM25925,TXN08629,PROD0418,3,571.24,15,1456.66
ITEM25926,TXN08629,PROD0214,2,526.99,0,1053.98
ITEM25927,TXN08630,PROD0277,1,592.97,0,592.97
ITEM25928,TXN08630,PROD0324,2,352.91,15,599.95
ITEM25929,TXN08630,PROD0475,1,16.9,10,15.21
ITEM25930,TXN08630,PROD0097,1,242.67,0,242.67
ITEM25931,TXN08630,PROD0391,1,862.14,5,819.03
ITEM25932,TXN08631,PROD0090,3,118.13,10,318.95
ITEM25933,TXN08632,PROD0451,2,184.57,10,332.23
ITEM25934,TXN08632,PROD0147,2,23.44,15,39.85
ITEM25935,TXN08633,PROD0085,3,223.01,0,669.03
ITEM25936,TXN08633,PROD0231,2,450.47,0,900.94
ITEM25937,TXN08634,PROD0317,3,683.32,5,1947.46
ITEM25938,TXN08634,PROD0254,2,348.63,10,627.53
ITEM25939,TXN08634,PROD0037,1,875.76,0,875.76
ITEM25940,TXN08634,PROD0218,2,857.14,0,1714.28
ITEM25941,TXN08634,PROD0139,3,472.1,0,1416.3
ITEM25942,TXN08635,PROD0125,2,651.06,0,1302.12
ITEM25943,TXN08636,PROD0008,3,256.81,5,731.91
ITEM25944,TXN08637,PROD0113,3,284.22,0,852.66
ITEM25945,TXN08637,PROD0250,1,438.96,5,417.01
ITEM25946,TXN08637,PROD0235,1,987.89,15,839.71
ITEM25947,TXN08637,PROD0350,3,28.0,0,84.0
ITEM25948,TXN08637,PROD0408,1,213.12,10,191.81
ITEM25949,TXN08638,PROD0176,1,204.99,5,194.74
ITEM25950,TXN08638,PROD0275,2,607.77,5,1154.76
ITEM25951,TXN08639,PROD0416,1,690.86,10,621.77
ITEM25952,TXN08639,PROD0054,3,758.71,0,2276.13
ITEM25953,TXN08639,PROD0031,3,968.16,5,2759.26
ITEM25954,TXN08640,PROD0148,1,229.42,5,217.95
ITEM25955,TXN08640,PROD0001,1,676.71,10,609.04
ITEM25956,TXN08640,PROD0415,2,297.62,0,595.24
ITEM25957,TXN08640,PROD0157,1,756.1,5,718.29
ITEM25958,TXN08641,PROD0489,2,285.02,10,513.04
ITEM25959,TXN08641,PROD0279,3,977.81,15,2493.42
ITEM25960,TXN08641,PROD0302,1,507.96,15,431.77
ITEM25961,TXN08641,PROD0431,1,308.25,5,292.84
ITEM25962,TXN08641,PROD0094,2,802.82,15,1364.79
ITEM25963,TXN08642,PROD0336,1,355.95,15,302.56
ITEM25964,TXN08642,PROD0274,2,658.28,15,1119.08
ITEM25965,TXN08643,PROD0280,1,62.79,15,53.37
ITEM25966,TXN08643,PROD0362,1,786.54,5,747.21
ITEM25967,TXN08643,PROD0190,1,958.58,15,814.79
ITEM25968,TXN08644,PROD0310,3,23.3,15,59.42
ITEM25969,TXN08644,PROD0018,2,570.66,15,970.12
ITEM25970,TXN08644,PROD0142,3,474.28,5,1351.7
ITEM25971,TXN08645,PROD0455,1,774.04,0,774.04
ITEM25972,TXN08645,PROD0203,2,175.72,5,333.87
ITEM25973,TXN08645,PROD0438,3,560.9,15,1430.29
ITEM25974,TXN08646,PROD0036,1,647.29,5,614.93
ITEM25975,TXN08647,PROD0221,3,497.78,10,1344.01
ITEM25976,TXN08647,PROD0383,3,68.47,5,195.14
ITEM25977,TXN08648,PROD0209,1,241.69,10,217.52
ITEM25978,TXN08648,PROD0077,2,340.45,10,612.81
ITEM25979,TXN08648,PROD0127,2,272.46,0,544.92
ITEM25980,TXN08648,PROD0368,1,790.4,0,790.4
ITEM25981,TXN08649,PROD0157,2,756.1,0,1512.2
ITEM25982,TXN08649,PROD0087,3,590.32,5,1682.41
ITEM25983,TXN08649,PROD0267,3,635.33,0,1905.99
ITEM25984,TXN08649,PROD0159,1,755.69,10,680.12
ITEM25985,TXN08649,PROD0354,3,284.09,10,767.04
ITEM25986,TXN08650,PROD0423,2,342.61,15,582.44
ITEM25987,TXN08650,PROD0431,2,308.25,15,524.02
ITEM25988,TXN08650,PROD0442,2,778.08,5,1478.35
ITEM25989,TXN08650,PROD0116,1,726.92,0,726.92
ITEM25990,TXN08651,PROD0477,1,720.36,10,648.32
ITEM25991,TXN08651,PROD0469,2,458.89,10,826.0
ITEM25992,TXN08651,PROD0391,2,862.14,0,1724.28
ITEM25993,TXN08651,PROD0085,2,223.01,15,379.12
ITEM25994,TXN08652,PROD0107,1,712.19,5,676.58
ITEM25995,TXN08652,PROD0363,1,964.25,10,867.83
ITEM25996,TXN08652,PROD0173,2,863.3,5,1640.27
ITEM25997,TXN08653,PROD0172,3,102.62,15,261.68
ITEM25998,TXN08653,PROD0155,2,308.5,15,524.45
ITEM25999,TXN08653,PROD0203,2,175.72,15,298.72
ITEM26000,TXN08654,PROD0335,3,785.86,15,2003.94
ITEM26001,TXN08654,PROD0107,1,712.19,0,712.19
ITEM26002,TXN08655,PROD0428,1,12.17,0,12.17
ITEM26003,TXN08655,PROD0488,1,920.45,15,782.38
ITEM26004,TXN08655,PROD0348,1,390.6,0,390.6
ITEM26005,TXN08655,PROD0498,1,236.93,5,225.08
ITEM26006,TXN08656,PROD0049,2,647.37,15,1100.53
ITEM26007,TXN08656,PROD0171,1,232.02,5,220.42
ITEM26008,TXN08656,PROD0232,1,996.07,15,846.66
ITEM26009,TXN08656,PROD0241,3,781.5,5,2227.28
ITEM26010,TXN08656,PROD0474,2,416.08,5,790.55
ITEM26011,TXN08657,PROD0024,1,500.52,15,425.44
ITEM26012,TXN08657,PROD0350,2,28.0,10,50.4
ITEM26013,TXN08658,PROD0490,1,685.99,10,617.39
ITEM26014,TXN08658,PROD0286,3,952.3,15,2428.36
ITEM26015,TXN08659,PROD0043,3,680.55,0,2041.65
ITEM26016,TXN08659,PROD0437,3,473.06,15,1206.3
ITEM26017,TXN08659,PROD0147,1,23.44,5,22.27
ITEM26018,TXN08659,PROD0415,3,297.62,10,803.57
ITEM26019,TXN08659,PROD0267,3,635.33,10,1715.39
ITEM26020,TXN08660,PROD0303,3,608.58,15,1551.88
ITEM26021,TXN08660,PROD0434,3,526.52,5,1500.58
ITEM26022,TXN08660,PROD0452,3,826.46,15,2107.47
ITEM26023,TXN08661,PROD0366,3,130.13,0,390.39
ITEM26024,TXN08661,PROD0318,1,998.36,10,898.52
ITEM26025,TXN08661,PROD0075,2,810.96,0,1621.92
ITEM26026,TXN08661,PROD0031,3,968.16,0,2904.48
ITEM26027,TXN08662,PROD0344,2,677.33,0,1354.66
ITEM26028,TXN08662,PROD0436,1,787.64,15,669.49
ITEM26029,TXN08662,PROD0192,1,458.04,15,389.33
ITEM26030,TXN08662,PROD0413,2,403.25,5,766.17
ITEM26031,TXN08662,PROD0288,1,448.8,10,403.92
ITEM26032,TXN08663,PROD0291,2,271.95,15,462.31
ITEM26033,TXN08664,PROD0127,2,272.46,0,544.92
ITEM26034,TXN08664,PROD0398,1,266.54,15,226.56
ITEM26035,TXN08664,PROD0349,3,904.34,15,2306.07
ITEM26036,TXN08665,PROD0028,2,442.45,5,840.65
ITEM26037,TXN08665,PROD0262,3,189.9,15,484.25
ITEM26038,TXN08665,PROD0260,2,303.89,0,607.78
ITEM26039,TXN08666,PROD0439,1,989.44,0,989.44
ITEM26040,TXN08666,PROD0493,1,868.66,10,781.79
ITEM26041,TXN08666,PROD0056,3,313.61,0,940.83
ITEM26042,TXN08667,PROD0286,1,952.3,5,904.68
ITEM26043,TXN08667,PROD0095,2,455.9,10,820.62
ITEM26044,TXN08667,PROD0322,1,906.19,10,815.57
ITEM26045,TXN08668,PROD0428,3,12.17,15,31.03
ITEM26046,TXN08668,PROD0358,1,662.42,5,629.3
ITEM26047,TXN08669,PROD0037,2,875.76,5,1663.94
ITEM26048,TXN08670,PROD0330,2,244.22,5,464.02
ITEM26049,TXN08670,PROD0124,2,829.79,15,1410.64
ITEM26050,TXN08670,PROD0069,3,484.72,15,1236.04
ITEM26051,TXN08670,PROD0205,1,532.49,15,452.62
ITEM26052,TXN08670,PROD0213,2,375.89,0,751.78
ITEM26053,TXN08671,PROD0482,3,478.95,10,1293.16
ITEM26054,TXN08671,PROD0015,1,227.2,10,204.48
ITEM26055,TXN08672,PROD0022,3,581.16,5,1656.31
ITEM26056,TXN08672,PROD0492,3,198.97,0,596.91
ITEM26057,TXN08673,PROD0210,2,743.11,0,1486.22
ITEM26058,TXN08673,PROD0037,2,875.76,5,1663.94
ITEM26059,TXN08673,PROD0291,1,271.95,5,258.35
ITEM26060,TXN08673,PROD0356,3,417.52,15,1064.68
ITEM26061,TXN08674,PROD0353,2,726.42,15,1234.91
ITEM26062,TXN08674,PROD0478,2,753.51,10,1356.32
ITEM26063,TXN08675,PROD0202,1,994.96,10,895.46
ITEM26064,TXN08675,PROD0215,1,602.14,5,572.03
ITEM26065,TXN08675,PROD0143,3,975.73,0,2927.19
ITEM26066,TXN08675,PROD0396,1,321.65,0,321.65
ITEM26067,TXN08675,PROD0333,2,174.31,0,348.62
ITEM26068,TXN08676,PROD0315,2,984.29,5,1870.15
ITEM26069,TXN08676,PROD0052,3,527.52,15,1345.18
ITEM26070,TXN08676,PROD0368,1,790.4,5,750.88
ITEM26071,TXN08676,PROD0370,2,945.71,0,1891.42
ITEM26072,TXN08677,PROD0459,2,647.25,15,1100.33
ITEM26073,TXN08677,PROD0258,1,831.68,0,831.68
ITEM26074,TXN08677,PROD0093,1,402.61,5,382.48
ITEM26075,TXN08677,PROD0365,3,177.53,0,532.59
ITEM26076,TXN08678,PROD0381,2,145.11,10,261.2
ITEM26077,TXN08679,PROD0252,1,411.68,5,391.1
ITEM26078,TXN08679,PROD0263,2,580.62,5,1103.18
ITEM26079,TXN08680,PROD0212,1,869.86,0,869.86
ITEM26080,TXN08680,PROD0022,3,581.16,5,1656.31
ITEM26081,TXN08680,PROD0188,3,346.51,0,1039.53
ITEM26082,TXN08681,PROD0165,2,41.35,10,74.43
ITEM26083,TXN08681,PROD0398,1,266.54,15,226.56
ITEM26084,TXN08681,PROD0493,2,868.66,15,1476.72
ITEM26085,TXN08681,PROD0345,3,796.37,15,2030.74
ITEM26086,TXN08682,PROD0378,1,904.99,0,904.99
ITEM26087,TXN08682,PROD0371,1,112.46,10,101.21
ITEM26088,TXN08682,PROD0097,1,242.67,0,242.67
ITEM26089,TXN08682,PROD0111,3,369.53,5,1053.16
ITEM26090,TXN08683,PROD0140,3,376.43,10,1016.36
ITEM26091,TXN08683,PROD0349,1,904.34,5,859.12
ITEM26092,TXN08683,PROD0396,3,321.65,5,916.7
ITEM26093,TXN08683,PROD0277,3,592.97,15,1512.07
ITEM26094,TXN08683,PROD0307,1,583.4,10,525.06
ITEM26095,TXN08684,PROD0440,2,533.04,10,959.47
ITEM26096,TXN08684,PROD0422,3,445.23,10,1202.12
ITEM26097,TXN08685,PROD0424,2,383.56,10,690.41
ITEM26098,TXN08685,PROD0470,3,710.9,0,2132.7
ITEM26099,TXN08685,PROD0194,1,310.28,15,263.74
ITEM26100,TXN08685,PROD0131,3,148.84,0,446.52
ITEM26101,TXN08686,PROD0218,1,857.14,10,771.43
ITEM26102,TXN08687,PROD0310,3,23.3,15,59.42
ITEM26103,TXN08687,PROD0271,2,193.28,5,367.23
ITEM26104,TXN08687,PROD0045,1,48.51,5,46.08
ITEM26105,TXN08687,PROD0208,1,956.04,15,812.63
ITEM26106,TXN08688,PROD0433,1,891.71,5,847.12
ITEM26107,TXN08688,PROD0261,3,985.43,10,2660.66
ITEM26108,TXN08689,PROD0094,3,802.82,5,2288.04
ITEM26109,TXN08689,PROD0154,1,289.31,15,245.91
ITEM26110,TXN08689,PROD0090,2,118.13,0,236.26
ITEM26111,TXN08690,PROD0072,2,725.32,15,1233.04
ITEM26112,TXN08690,PROD0220,1,362.33,0,362.33
ITEM26113,TXN08690,PROD0364,3,544.4,5,1551.54
ITEM26114,TXN08691,PROD0215,2,602.14,15,1023.64
ITEM26115,TXN08692,PROD0379,2,907.06,0,1814.12
ITEM26116,TXN08692,PROD0347,1,169.97,0,169.97
ITEM26117,TXN08692,PROD0163,1,49.58,0,49.58
ITEM26118,TXN08692,PROD0261,2,985.43,15,1675.23
ITEM26119,TXN08693,PROD0316,2,107.12,15,182.1
ITEM26120,TXN08693,PROD0208,2,956.04,5,1816.48
ITEM26121,TXN08694,PROD0002,3,675.27,5,1924.52
ITEM26122,TXN08694,PROD0306,1,253.88,5,241.19
ITEM26123,TXN08694,PROD0066,1,941.11,0,941.11
ITEM26124,TXN08694,PROD0057,2,988.43,10,1779.17
ITEM26125,TXN08695,PROD0359,1,530.32,0,530.32
ITEM26126,TXN08695,PROD0010,1,692.44,5,657.82
ITEM26127,TXN08695,PROD0405,3,480.55,0,1441.65
ITEM26128,TXN08695,PROD0245,3,936.63,10,2528.9
ITEM26129,TXN08695,PROD0025,2,440.33,5,836.63
ITEM26130,TXN08696,PROD0057,1,988.43,5,939.01
ITEM26131,TXN08696,PROD0024,3,500.52,15,1276.33
ITEM26132,TXN08697,PROD0441,2,488.36,15,830.21
ITEM26133,TXN08697,PROD0392,1,360.76,15,306.65
ITEM26134,TXN08697,PROD0433,1,891.71,10,802.54
ITEM26135,TXN08697,PROD0445,2,482.97,5,917.64
ITEM26136,TXN08698,PROD0304,2,713.36,10,1284.05
ITEM26137,TXN08698,PROD0054,3,758.71,0,2276.13
ITEM26138,TXN08699,PROD0399,2,483.46,10,870.23
ITEM26139,TXN08699,PROD0315,3,984.29,0,2952.87
ITEM26140,TXN08699,PROD0086,1,985.11,10,886.6
ITEM26141,TXN08699,PROD0354,3,284.09,15,724.43
ITEM26142,TXN08699,PROD0316,3,107.12,10,289.22
ITEM26143,TXN08700,PROD0463,1,556.92,10,501.23
ITEM26144,TXN08701,PROD0245,1,936.63,10,842.97
ITEM26145,TXN08701,PROD0248,2,45.98,10,82.76
ITEM26146,TXN08701,PROD0386,1,385.56,10,347.0
ITEM26147,TXN08701,PROD0414,2,118.83,10,213.89
ITEM26148,TXN08702,PROD0426,2,496.07,10,892.93
ITEM26149,TXN08702,PROD0437,1,473.06,10,425.75
ITEM26150,TXN08702,PROD0062,3,745.22,15,1900.31
ITEM26151,TXN08703,PROD0317,1,683.32,5,649.15
ITEM26152,TXN08703,PROD0024,3,500.52,0,1501.56
ITEM26153,TXN08703,PROD0091,3,522.05,15,1331.23
ITEM26154,TXN08703,PROD0021,2,208.72,5,396.57
ITEM26155,TXN08703,PROD0312,2,499.23,0,998.46
ITEM26156,TXN08704,PROD0238,2,602.54,10,1084.57
ITEM26157,TXN08704,PROD0488,2,920.45,10,1656.81
ITEM26158,TXN08704,PROD0426,1,496.07,10,446.46
ITEM26159,TXN08704,PROD0067,3,935.05,0,2805.15
ITEM26160,TXN08705,PROD0404,3,11.63,0,34.89
ITEM26161,TXN08705,PROD0397,3,742.04,5,2114.81
ITEM26162,TXN08706,PROD0060,3,661.12,5,1884.19
ITEM26163,TXN08706,PROD0237,2,370.55,5,704.04
ITEM26164,TXN08706,PROD0407,2,196.07,5,372.53
ITEM26165,TXN08707,PROD0191,1,968.06,0,968.06
ITEM26166,TXN08707,PROD0281,2,590.35,5,1121.66
ITEM26167,TXN08707,PROD0097,1,242.67,0,242.67
ITEM26168,TXN08708,PROD0210,2,743.11,15,1263.29
ITEM26169,TXN08708,PROD0026,1,170.2,5,161.69
ITEM26170,TXN08708,PROD0183,3,353.58,0,1060.74
ITEM26171,TXN08708,PROD0094,1,802.82,5,762.68
ITEM26172,TXN08708,PROD0446,3,839.99,10,2267.97
ITEM26173,TXN08709,PROD0064,1,799.27,5,759.31
ITEM26174,TXN08710,PROD0390,3,830.71,15,2118.31
ITEM26175,TXN08710,PROD0300,2,553.53,0,1107.06
ITEM26176,TXN08710,PROD0389,1,837.94,0,837.94
ITEM26177,TXN08711,PROD0301,2,520.28,15,884.48
ITEM26178,TXN08711,PROD0489,3,285.02,0,855.06
ITEM26179,TXN08712,PROD0238,2,602.54,0,1205.08
ITEM26180,TXN08712,PROD0278,1,218.09,15,185.38
ITEM26181,TXN08712,PROD0344,3,677.33,10,1828.79
ITEM26182,TXN08713,PROD0151,1,657.14,0,657.14
ITEM26183,TXN08713,PROD0333,3,174.31,0,522.93
ITEM26184,TXN08713,PROD0114,1,932.18,5,885.57
ITEM26185,TXN08713,PROD0008,1,256.81,0,256.81
ITEM26186,TXN08714,PROD0255,2,378.77,15,643.91
ITEM26187,TXN08714,PROD0290,1,19.44,5,18.47
ITEM26188,TXN08714,PROD0147,2,23.44,15,39.85
ITEM26189,TXN08714,PROD0272,2,803.03,0,1606.06
ITEM26190,TXN08714,PROD0183,3,353.58,15,901.63
ITEM26191,TXN08715,PROD0241,1,781.5,0,781.5
ITEM26192,TXN08715,PROD0007,3,890.49,5,2537.9
ITEM26193,TXN08715,PROD0451,3,184.57,10,498.34
ITEM26194,TXN08715,PROD0211,2,324.96,5,617.42
ITEM26195,TXN08716,PROD0218,3,857.14,15,2185.71
ITEM26196,TXN08716,PROD0485,1,342.1,0,342.1
ITEM26197,TXN08716,PROD0040,1,688.9,0,688.9
ITEM26198,TXN08717,PROD0047,2,344.57,5,654.68
ITEM26199,TXN08717,PROD0077,3,340.45,15,868.15
ITEM26200,TXN08717,PROD0282,3,102.74,15,261.99
ITEM26201,TXN08717,PROD0033,3,35.01,15,89.28
ITEM26202,TXN08718,PROD0212,2,869.86,0,1739.72
ITEM26203,TXN08718,PROD0146,1,704.7,0,704.7
ITEM26204,TXN08718,PROD0030,2,694.89,5,1320.29
ITEM26205,TXN08719,PROD0429,3,748.08,0,2244.24
ITEM26206,TXN08720,PROD0233,2,182.18,10,327.92
ITEM26207,TXN08720,PROD0386,1,385.56,15,327.73
ITEM26208,TXN08720,PROD0141,3,98.84,15,252.04
ITEM26209,TXN08720,PROD0130,1,747.39,0,747.39
ITEM26210,TXN08720,PROD0036,2,647.29,15,1100.39
ITEM26211,TXN08721,PROD0419,2,941.37,10,1694.47
ITEM26212,TXN08721,PROD0276,2,384.06,10,691.31
ITEM26213,TXN08721,PROD0217,1,180.1,5,171.09
ITEM26214,TXN08721,PROD0312,1,499.23,15,424.35
ITEM26215,TXN08722,PROD0025,3,440.33,5,1254.94
ITEM26216,TXN08722,PROD0088,1,468.3,10,421.47
ITEM26217,TXN08722,PROD0181,3,632.59,10,1707.99
ITEM26218,TXN08722,PROD0296,3,526.13,5,1499.47
ITEM26219,TXN08723,PROD0423,2,342.61,0,685.22
ITEM26220,TXN08723,PROD0393,3,274.39,5,782.01
ITEM26221,TXN08723,PROD0298,3,709.14,10,1914.68
ITEM26222,TXN08723,PROD0282,3,102.74,0,308.22
ITEM26223,TXN08723,PROD0253,3,920.19,10,2484.51
ITEM26224,TXN08724,PROD0390,1,830.71,5,789.17
ITEM26225,TXN08725,PROD0428,2,12.17,0,24.34
ITEM26226,TXN08725,PROD0327,1,338.96,15,288.12
ITEM26227,TXN08726,PROD0425,3,935.74,10,2526.5
ITEM26228,TXN08727,PROD0201,2,289.28,5,549.63
ITEM26229,TXN08727,PROD0392,1,360.76,0,360.76
ITEM26230,TXN08727,PROD0162,3,232.83,5,663.57
ITEM26231,TXN08728,PROD0492,2,198.97,5,378.04
ITEM26232,TXN08728,PROD0071,2,701.14,0,1402.28
ITEM26233,TXN08728,PROD0416,3,690.86,0,2072.58
ITEM26234,TXN08729,PROD0310,2,23.3,0,46.6
ITEM26235,TXN08729,PROD0116,2,726.92,0,1453.84
ITEM26236,TXN08729,PROD0389,2,837.94,5,1592.09
ITEM26237,TXN08729,PROD0003,3,768.81,15,1960.47
ITEM26238,TXN08729,PROD0182,3,230.58,10,622.57
ITEM26239,TXN08730,PROD0452,3,826.46,5,2355.41
ITEM26240,TXN08730,PROD0161,3,462.24,10,1248.05
ITEM26241,TXN08730,PROD0424,3,383.56,0,1150.68
ITEM26242,TXN08730,PROD0394,3,985.17,0,2955.51
ITEM26243,TXN08731,PROD0454,2,945.44,5,1796.34
ITEM26244,TXN08731,PROD0286,2,952.3,0,1904.6
ITEM26245,TXN08732,PROD0215,2,602.14,5,1144.07
ITEM26246,TXN08732,PROD0458,2,132.81,5,252.34
ITEM26247,TXN08732,PROD0167,3,119.28,5,339.95
ITEM26248,TXN08732,PROD0221,3,497.78,5,1418.67
ITEM26249,TXN08733,PROD0390,1,830.71,5,789.17
ITEM26250,TXN08734,PROD0416,2,690.86,10,1243.55
ITEM26251,TXN08734,PROD0022,1,581.16,15,493.99
